Format Version,1.22,Take Name,Take 2023-07-13 11.16.48 AM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,16 Jan 1970 07:01:01 +0200,Total Frames in Take,1355,Total Exported Frames,1355,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,Rigid plate,Rigid plate,Rigid plate,Rigid plate,Rigid plate,Rigid plate,Rigid plate
,,"11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
1142,9.516667,-0.006363,-0.096039,0.003785,-0.995350,1.681841,0.611014,0.596954
1143,9.525000,-0.005628,-0.095883,0.003815,-0.995369,1.681870,0.610918,0.596951
1144,9.533333,-0.004862,-0.095523,0.004049,-0.995407,1.681918,0.610818,0.596991
1145,9.541667,-0.003684,-0.094965,0.004666,-0.995463,1.681994,0.610720,0.597063
1146,9.550000,-0.002678,-0.094227,0.005054,-0.995534,1.682089,0.610649,0.597153
1147,9.558333,-0.002151,-0.093549,0.005076,-0.995599,1.682194,0.610587,0.597224
1148,9.566667,-0.001391,-0.092853,0.005169,-0.995666,1.682293,0.610525,0.597292
1149,9.575000,-0.000597,-0.092346,0.005349,-0.995713,1.682378,0.610445,0.597326
1150,9.583333,0.000366,-0.091931,0.005536,-0.995750,1.682441,0.610366,0.597356
1151,9.591667,0.001461,-0.091748,0.005586,-0.995766,1.682503,0.610278,0.597367
1152,9.600000,0.002622,-0.091631,0.005598,-0.995774,1.682549,0.610167,0.597363
1153,9.608333,0.003859,-0.091643,0.005685,-0.995768,1.682582,0.610028,0.597338
1154,9.616667,0.005099,-0.091631,0.005691,-0.995764,1.682604,0.609883,0.597314
1155,9.625000,0.006208,-0.091626,0.005657,-0.995758,1.682618,0.609752,0.597298
1156,9.633333,0.007306,-0.091627,0.005633,-0.995751,1.682621,0.609635,0.597287
1157,9.641667,0.008464,-0.091482,0.005645,-0.995755,1.682628,0.609542,0.597303
1158,9.650000,0.009557,-0.091425,0.005768,-0.995749,1.682643,0.609457,0.597304
1159,9.658333,0.011045,-0.091359,0.006233,-0.995737,1.682649,0.609361,0.597303
1160,9.666667,0.012357,-0.091253,0.006581,-0.995729,1.682654,0.609292,0.597314
1161,9.675000,0.013324,-0.091181,0.006884,-0.995721,1.682671,0.609237,0.597297
1162,9.683333,0.013960,-0.091133,0.007114,-0.995716,1.682693,0.609217,0.597287
1163,9.691667,0.014299,-0.091073,0.007223,-0.995715,1.682705,0.609220,0.597275
1164,9.700000,0.014426,-0.091033,0.007295,-0.995717,1.682707,0.609249,0.597282
1165,9.708333,0.014377,-0.091066,0.007352,-0.995714,1.682714,0.609288,0.597275
1166,9.716667,0.014320,-0.091020,0.007386,-0.995719,1.682710,0.609328,0.597287
1167,9.725000,0.014204,-0.090954,0.007423,-0.995726,1.682705,0.609362,0.597293
1168,9.733333,0.014087,-0.090731,0.007440,-0.995748,1.682700,0.609387,0.597265
1169,9.741667,0.013841,-0.090667,0.007478,-0.995757,1.682702,0.609405,0.597234
1170,9.750000,0.013612,-0.090696,0.007536,-0.995757,1.682697,0.609419,0.597218
1171,9.758333,0.013380,-0.090731,0.007568,-0.995757,1.682696,0.609432,0.597214
1172,9.766667,0.013278,-0.090850,0.007599,-0.995747,1.682697,0.609443,0.597216
1173,9.775000,0.013177,-0.090950,0.007683,-0.995739,1.682696,0.609450,0.597224
1174,9.783333,0.013189,-0.090996,0.007711,-0.995734,1.682687,0.609463,0.597251
1175,9.791667,0.013130,-0.091085,0.007735,-0.995727,1.682687,0.609464,0.597255
1176,9.800000,0.013200,-0.091094,0.007722,-0.995725,1.682677,0.609470,0.597281
1177,9.808333,0.013183,-0.091153,0.007707,-0.995720,1.682671,0.609471,0.597296
1178,9.816667,0.013099,-0.091195,0.007691,-0.995717,1.682673,0.609467,0.597291
1179,9.825000,0.012956,-0.091168,0.007646,-0.995722,1.682670,0.609481,0.597304
1180,9.833333,0.012811,-0.091081,0.007645,-0.995732,1.682667,0.609501,0.597309
1181,9.841667,0.012738,-0.091001,0.007612,-0.995740,1.682668,0.609524,0.597308
1182,9.850000,0.012588,-0.090938,0.007562,-0.995748,1.682668,0.609540,0.597301
1183,9.858333,0.012458,-0.090894,0.007530,-0.995754,1.682669,0.609548,0.597278
1184,9.866667,0.012433,-0.090832,0.007494,-0.995760,1.682669,0.609561,0.597283
1185,9.875000,0.012387,-0.090823,0.007458,-0.995762,1.682665,0.609576,0.597294
1186,9.883333,0.012252,-0.090833,0.007541,-0.995762,1.682652,0.609584,0.597318
1187,9.891667,0.012159,-0.091018,0.007557,-0.995746,1.682654,0.609599,0.597342
1188,9.900000,0.012055,-0.091124,0.007587,-0.995738,1.682655,0.609609,0.597357
1189,9.908333,0.012103,-0.091216,0.007642,-0.995728,1.682659,0.609612,0.597367
1190,9.916667,0.012137,-0.091297,0.007662,-0.995720,1.682663,0.609618,0.597368
1191,9.925000,0.012092,-0.091337,0.007675,-0.995717,1.682668,0.609625,0.597368
1192,9.933333,0.011978,-0.091415,0.007697,-0.995711,1.682667,0.609616,0.597351
1193,9.941667,0.012048,-0.091400,0.007674,-0.995712,1.682661,0.609622,0.597359
1194,9.950000,0.012053,-0.091390,0.007664,-0.995713,1.682657,0.609622,0.597363
1195,9.958333,0.012078,-0.091407,0.007669,-0.995711,1.682659,0.609624,0.597366
1196,9.966667,0.012015,-0.091483,0.007684,-0.995705,1.682664,0.609615,0.597350
1197,9.975000,0.012034,-0.091452,0.007678,-0.995707,1.682664,0.609620,0.597359
1198,9.983333,0.012012,-0.091405,0.007634,-0.995712,1.682670,0.609625,0.597365
1199,9.991667,0.012024,-0.091408,0.007621,-0.995712,1.682666,0.609630,0.597370
1200,10.000000,0.012042,-0.091379,0.007636,-0.995714,1.682666,0.609630,0.597374
1201,10.008333,0.011951,-0.091246,0.007697,-0.995727,1.682652,0.609627,0.597379
1202,10.016667,0.011989,-0.091252,0.007684,-0.995726,1.682658,0.609628,0.597376
1203,10.025000,0.012027,-0.091258,0.007667,-0.995725,1.682659,0.609632,0.597378
1204,10.033333,0.012062,-0.091284,0.007711,-0.995722,1.682660,0.609630,0.597375
1205,10.041667,0.012037,-0.091300,0.007729,-0.995721,1.682661,0.609627,0.597373
1206,10.050000,0.012017,-0.091310,0.007723,-0.995720,1.682660,0.609630,0.597370
1207,10.058333,0.012011,-0.091291,0.007724,-0.995722,1.682663,0.609630,0.597372
1208,10.066667,0.011999,-0.091284,0.007707,-0.995723,1.682665,0.609635,0.597370
1209,10.075000,0.012042,-0.091314,0.007731,-0.995719,1.682663,0.609633,0.597368
1210,10.083333,0.012030,-0.091326,0.007715,-0.995718,1.682660,0.609631,0.597363
1211,10.091667,0.011963,-0.091397,0.007732,-0.995713,1.682665,0.609624,0.597345
1212,10.100000,0.011982,-0.091393,0.007747,-0.995713,1.682663,0.609627,0.597353
1213,10.108333,0.011896,-0.091429,0.007701,-0.995711,1.682670,0.609625,0.597339
1214,10.116667,0.011939,-0.091393,0.007672,-0.995714,1.682669,0.609628,0.597347
1215,10.125000,0.011956,-0.091371,0.007706,-0.995715,1.682665,0.609631,0.597351
1216,10.133333,0.011942,-0.091419,0.007759,-0.995711,1.682667,0.609627,0.597342
1217,10.141667,0.011997,-0.091373,0.007753,-0.995714,1.682666,0.609633,0.597354
1218,10.150000,0.011991,-0.091347,0.007746,-0.995717,1.682668,0.609633,0.597363
1219,10.158333,0.012030,-0.091364,0.007768,-0.995715,1.682669,0.609636,0.597366
1220,10.166667,0.011973,-0.091390,0.007760,-0.995713,1.682678,0.609633,0.597353
1221,10.175000,0.012015,-0.091342,0.007737,-0.995717,1.682676,0.609636,0.597359
1222,10.183333,0.012073,-0.091331,0.007742,-0.995717,1.682671,0.609633,0.597359
1223,10.191667,0.012070,-0.091324,0.007767,-0.995718,1.682669,0.609634,0.597362
1224,10.200000,0.012085,-0.091285,0.007770,-0.995721,1.682667,0.609636,0.597363
1225,10.208333,0.012085,-0.091288,0.007784,-0.995721,1.682666,0.609636,0.597362
1226,10.216667,0.012074,-0.091290,0.007770,-0.995721,1.682668,0.609638,0.597365
1227,10.225000,0.012065,-0.091286,0.007746,-0.995722,1.682669,0.609639,0.597366
1228,10.233333,0.012033,-0.091283,0.007714,-0.995722,1.682667,0.609640,0.597369
1229,10.241667,0.012047,-0.091301,0.007728,-0.995721,1.682667,0.609641,0.597368
1230,10.250000,0.012081,-0.091322,0.007753,-0.995718,1.682668,0.609644,0.597371
1231,10.258333,0.012146,-0.091341,0.007801,-0.995715,1.682667,0.609640,0.597372
1232,10.266667,0.012137,-0.091333,0.007808,-0.995716,1.682667,0.609638,0.597368
1233,10.275000,0.011964,-0.091283,0.007880,-0.995722,1.682652,0.609626,0.597349
1234,10.283333,0.011904,-0.091369,0.007852,-0.995715,1.682662,0.609626,0.597339
1235,10.291667,0.011915,-0.091375,0.007819,-0.995715,1.682666,0.609633,0.597347
1236,10.300000,0.011885,-0.091437,0.007804,-0.995709,1.682670,0.609625,0.597332
1237,10.308333,0.012004,-0.091406,0.007796,-0.995711,1.682669,0.609630,0.597341
1238,10.316667,0.011987,-0.091436,0.007791,-0.995708,1.682674,0.609627,0.597328
1239,10.325000,0.011893,-0.091486,0.007773,-0.995705,1.682678,0.609628,0.597324
1240,10.333333,0.011924,-0.091416,0.007760,-0.995711,1.682675,0.609636,0.597345
1241,10.341667,0.011955,-0.091369,0.007730,-0.995715,1.682674,0.609639,0.597355
1242,10.350000,0.011916,-0.091443,0.007757,-0.995709,1.682674,0.609636,0.597342
1243,10.358333,0.011957,-0.091384,0.007773,-0.995714,1.682677,0.609640,0.597349
1244,10.366667,0.011870,-0.091411,0.007763,-0.995712,1.682681,0.609632,0.597339
1245,10.375000,0.011917,-0.091372,0.007747,-0.995715,1.682680,0.609638,0.597348
1246,10.383333,0.012012,-0.091363,0.007753,-0.995715,1.682672,0.609643,0.597356
1247,10.391667,0.012039,-0.091364,0.007754,-0.995715,1.682669,0.609642,0.597358
1248,10.400000,0.011947,-0.091393,0.007747,-0.995713,1.682674,0.609636,0.597343
1249,10.408333,0.011930,-0.091423,0.007781,-0.995710,1.682677,0.609634,0.597335
1250,10.416667,0.011983,-0.091392,0.007778,-0.995713,1.682670,0.609638,0.597347
1251,10.425000,0.012023,-0.091393,0.007790,-0.995712,1.682666,0.609642,0.597355
1252,10.433333,0.011995,-0.091449,0.007820,-0.995707,1.682670,0.609635,0.597342
1253,10.441667,0.012019,-0.091411,0.007790,-0.995710,1.682670,0.609636,0.597344
1254,10.450000,0.011926,-0.091434,0.007794,-0.995709,1.682675,0.609629,0.597330
1255,10.458333,0.011932,-0.091455,0.007796,-0.995707,1.682680,0.609627,0.597325
1256,10.466667,0.011984,-0.091401,0.007784,-0.995712,1.682672,0.609632,0.597340
1257,10.475000,0.011944,-0.091280,0.007838,-0.995723,1.682654,0.609629,0.597355
1258,10.483333,0.011998,-0.091280,0.007821,-0.995722,1.682658,0.609634,0.597357
1259,10.491667,0.011933,-0.091322,0.007777,-0.995720,1.682666,0.609630,0.597340
1260,10.500000,0.011951,-0.091300,0.007766,-0.995721,1.682673,0.609636,0.597345
1261,10.508333,0.011894,-0.091360,0.007749,-0.995717,1.682679,0.609637,0.597334
1262,10.516667,0.011982,-0.091334,0.007763,-0.995718,1.682678,0.609644,0.597347
1263,10.525000,0.012073,-0.091317,0.007758,-0.995719,1.682676,0.609646,0.597353
1264,10.533333,0.011916,-0.091303,0.007829,-0.995721,1.682658,0.609635,0.597343
1265,10.541667,0.011944,-0.091329,0.007807,-0.995719,1.682657,0.609638,0.597348
1266,10.550000,0.011917,-0.091369,0.007779,-0.995715,1.682666,0.609639,0.597338
1267,10.558333,0.012020,-0.091400,0.007814,-0.995711,1.682669,0.609644,0.597351
1268,10.566667,0.011954,-0.091431,0.007797,-0.995709,1.682670,0.609635,0.597331
1269,10.575000,0.011920,-0.091478,0.007816,-0.995705,1.682673,0.609631,0.597322
1270,10.583333,0.011847,-0.091496,0.007846,-0.995704,1.682680,0.609633,0.597319
1271,10.591667,0.011867,-0.091516,0.007843,-0.995702,1.682680,0.609631,0.597317
1272,10.600000,0.011870,-0.091345,0.007886,-0.995717,1.682653,0.609626,0.597338
1273,10.608333,0.011813,-0.091313,0.007903,-0.995721,1.682641,0.609617,0.597331
1274,10.616667,0.011928,-0.091324,0.007844,-0.995719,1.682652,0.609626,0.597341
1275,10.625000,0.011899,-0.091365,0.007808,-0.995716,1.682663,0.609627,0.597331
1276,10.633333,0.012007,-0.091328,0.007824,-0.995718,1.682662,0.609629,0.597339
1277,10.641667,0.012050,-0.091361,0.007816,-0.995714,1.682663,0.609635,0.597346
1278,10.650000,0.011976,-0.091418,0.007809,-0.995710,1.682674,0.609633,0.597330
1279,10.658333,0.012007,-0.091468,0.007812,-0.995705,1.682674,0.609632,0.597324
1280,10.666667,0.012050,-0.091385,0.007775,-0.995712,1.682678,0.609639,0.597341
1281,10.675000,0.012067,-0.091342,0.007797,-0.995716,1.682677,0.609639,0.597347
1282,10.683333,0.012090,-0.091331,0.007777,-0.995717,1.682674,0.609641,0.597355
1283,10.691667,0.012024,-0.091392,0.007799,-0.995712,1.682674,0.609634,0.597337
1284,10.700000,0.011886,-0.091348,0.007860,-0.995717,1.682655,0.609624,0.597334
1285,10.708333,0.011915,-0.091225,0.007902,-0.995728,1.682639,0.609624,0.597349
1286,10.716667,0.011955,-0.091272,0.007852,-0.995723,1.682644,0.609629,0.597353
1287,10.725000,0.011952,-0.091356,0.007863,-0.995716,1.682654,0.609622,0.597336
1288,10.733333,0.011846,-0.091316,0.007859,-0.995721,1.682643,0.609615,0.597326
1289,10.741667,0.011855,-0.091375,0.007827,-0.995715,1.682662,0.609620,0.597319
1290,10.750000,0.011887,-0.091415,0.007808,-0.995711,1.682671,0.609623,0.597318
1291,10.758333,0.012001,-0.091393,0.007800,-0.995712,1.682668,0.609633,0.597337
1292,10.766667,0.012061,-0.091352,0.007764,-0.995715,1.682670,0.609644,0.597350
1293,10.775000,0.012089,-0.091363,0.007756,-0.995714,1.682670,0.609647,0.597353
1294,10.783333,0.011880,-0.091311,0.007856,-0.995721,1.682655,0.609630,0.597341
1295,10.791667,0.011756,-0.091266,0.007881,-0.995726,1.682648,0.609624,0.597335
1296,10.800000,0.011891,-0.091259,0.007864,-0.995725,1.682656,0.609632,0.597345
1297,10.808333,0.011955,-0.091201,0.007928,-0.995729,1.682639,0.609630,0.597356
1298,10.816667,0.012003,-0.091246,0.007910,-0.995725,1.682644,0.609637,0.597359
1299,10.825000,0.012035,-0.091264,0.007838,-0.995723,1.682650,0.609639,0.597359
1300,10.833333,0.012035,-0.091287,0.007793,-0.995721,1.682654,0.609645,0.597366
1301,10.841667,0.012105,-0.091316,0.007806,-0.995718,1.682658,0.609645,0.597363
1302,10.850000,0.012135,-0.091340,0.007839,-0.995715,1.682662,0.609644,0.597364
1303,10.858333,0.012123,-0.091335,0.007833,-0.995716,1.682663,0.609646,0.597363
1304,10.866667,0.012029,-0.091413,0.007839,-0.995710,1.682668,0.609635,0.597342
1305,10.875000,0.011942,-0.091446,0.007755,-0.995708,1.682676,0.609634,0.597329
1306,10.883333,0.011906,-0.091464,0.007751,-0.995707,1.682678,0.609632,0.597322
1307,10.891667,0.011961,-0.091430,0.007760,-0.995709,1.682678,0.609638,0.597334
1308,10.900000,0.011957,-0.091471,0.007794,-0.995705,1.682681,0.609633,0.597323
1309,10.908333,0.011990,-0.091411,0.007808,-0.995710,1.682681,0.609641,0.597340
1310,10.916667,0.012041,-0.091387,0.007785,-0.995712,1.682678,0.609644,0.597348
1311,10.925000,0.012095,-0.091376,0.007809,-0.995712,1.682675,0.609647,0.597353
1312,10.933333,0.012018,-0.091452,0.007845,-0.995706,1.682679,0.609638,0.597338
1313,10.941667,0.011973,-0.091306,0.007886,-0.995720,1.682654,0.609631,0.597349
1314,10.950000,0.011928,-0.091287,0.007816,-0.995722,1.682663,0.609642,0.597354
1315,10.958333,0.011918,-0.091229,0.007889,-0.995727,1.682645,0.609635,0.597365
1316,10.966667,0.011834,-0.091276,0.007826,-0.995725,1.682663,0.609638,0.597344
1317,10.975000,0.011895,-0.091273,0.007815,-0.995724,1.682663,0.609643,0.597349
1318,10.983333,0.011868,-0.091344,0.007794,-0.995718,1.682673,0.609641,0.597335
1319,10.991667,0.011970,-0.091362,0.007817,-0.995715,1.682673,0.609644,0.597347
1320,11.000000,0.012082,-0.091343,0.007811,-0.995716,1.682673,0.609643,0.597353
1321,11.008333,0.012136,-0.091331,0.007799,-0.995716,1.682672,0.609646,0.597361
1322,11.016667,0.012139,-0.091309,0.007788,-0.995718,1.682676,0.609648,0.597361
1323,11.025000,0.012035,-0.091390,0.007744,-0.995712,1.682681,0.609639,0.597343
1324,11.033333,0.011988,-0.091432,0.007803,-0.995709,1.682685,0.609633,0.597328
1325,11.041667,0.011855,-0.091375,0.007910,-0.995715,1.682661,0.609624,0.597324
1326,11.050000,0.011950,-0.091332,0.007864,-0.995718,1.682662,0.609630,0.597338
1327,11.058333,0.011979,-0.091357,0.007875,-0.995715,1.682666,0.609641,0.597349
1328,11.066667,0.012013,-0.091357,0.007888,-0.995715,1.682669,0.609645,0.597356
1329,11.075000,0.011913,-0.091329,0.007955,-0.995718,1.682652,0.609629,0.597342
1330,11.083333,0.012016,-0.091323,0.007943,-0.995717,1.682665,0.609636,0.597349
1331,11.091667,0.012022,-0.091396,0.007919,-0.995711,1.682669,0.609632,0.597330
1332,11.100000,0.011893,-0.091427,0.007872,-0.995710,1.682678,0.609630,0.597321
1333,11.108333,0.011979,-0.091379,0.007829,-0.995713,1.682676,0.609636,0.597333
1334,11.116667,0.012003,-0.091353,0.007771,-0.995716,1.682676,0.609641,0.597343
1335,11.125000,0.012079,-0.091312,0.007828,-0.995718,1.682674,0.609646,0.597349
1336,11.133333,0.011978,-0.091369,0.007820,-0.995714,1.682681,0.609642,0.597336
1337,11.141667,0.012089,-0.091367,0.007824,-0.995713,1.682678,0.609640,0.597342
1338,11.150000,0.012118,-0.091351,0.007821,-0.995714,1.682675,0.609642,0.597350
1339,11.158333,0.012100,-0.091363,0.007852,-0.995713,1.682675,0.609651,0.597356
1340,11.166667,0.012104,-0.091343,0.007841,-0.995715,1.682677,0.609651,0.597359
1341,11.175000,0.012155,-0.091355,0.007835,-0.995713,1.682672,0.609647,0.597359
1342,11.183333,0.012194,-0.091374,0.007853,-0.995711,1.682668,0.609645,0.597361
1343,11.191667,0.012251,-0.091356,0.007836,-0.995712,1.682665,0.609648,0.597360
1344,11.200000,0.012196,-0.091348,0.007820,-0.995714,1.682666,0.609647,0.597358
1345,11.208333,0.012198,-0.091334,0.007821,-0.995715,1.682666,0.609648,0.597362
1346,11.216667,0.012153,-0.091322,0.007805,-0.995717,1.682665,0.609651,0.597363
1347,11.225000,0.012200,-0.091345,0.007868,-0.995713,1.682667,0.609650,0.597367
1348,11.233333,0.012138,-0.091326,0.007826,-0.995716,1.682673,0.609650,0.597362
1349,11.241667,0.012101,-0.091344,0.007808,-0.995715,1.682674,0.609653,0.597365
1350,11.250000,0.012048,-0.091304,0.007795,-0.995720,1.682676,0.609653,0.597364
1351,11.258333,0.012067,-0.091316,0.007779,-0.995718,1.682676,0.609654,0.597365
1352,11.266667,0.012073,-0.091294,0.007769,-0.995721,1.682670,0.609653,0.597362
1353,11.275000,0.011998,-0.091221,0.007880,-0.995727,1.682649,0.609643,0.597368
1354,11.283333,0.011935,-0.091312,0.007818,-0.995720,1.682666,0.609642,0.597351
